2016-05-27 16:40:04.305  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : handlerExceptionResolver
2016-05-27 16:40:04.305  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : hazelcastInstance
2016-05-27 16:40:04.307  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : hiddenHttpMethodFilter
2016-05-27 16:40:04.307  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : httpPutFormContentFilter
2016-05-27 16:40:04.307  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : httpRequestHandlerAdapter
2016-05-27 16:40:04.307  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : jacksonObjectMapper
2016-05-27 16:40:04.307  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : jacksonObjectMapperBuilder
2016-05-27 16:40:04.307  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : jettyEmbeddedServletContainerFactory
2016-05-27 16:40:04.307  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : mappingJackson2HttpMessageConverter
2016-05-27 16:40:04.307  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : mbeanExporter
2016-05-27 16:40:04.307  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : mbeanServer
2016-05-27 16:40:04.308  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : messageConverters
2016-05-27 16:40:04.308  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : multipart.CONFIGURATION_PROPERTIES
2016-05-27 16:40:04.308  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : multipartConfigElement
2016-05-27 16:40:04.308  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : multipartResolver
2016-05-27 16:40:04.308  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : mvcContentNegotiationManager
2016-05-27 16:40:04.308  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : mvcConversionService
2016-05-27 16:40:04.308  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : mvcPathMatcher
2016-05-27 16:40:04.308  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : mvcResourceUrlProvider
2016-05-27 16:40:04.308  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : mvcUriComponentsContributor
2016-05-27 16:40:04.308  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : mvcUrlPathHelper
2016-05-27 16:40:04.308  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : mvcValidator
2016-05-27 16:40:04.308  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : mvcViewResolver
2016-05-27 16:40:04.308  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : objectNamingStrategy
2016-05-27 16:40:04.308  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.AutoConfigurationPackages
2016-05-27 16:40:04.308  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.PropertyPlaceholderAutoConfiguration
2016-05-27 16:40:04.309  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.condition.BeanTypeRegistry
2016-05-27 16:40:04.309  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.context.ConfigurationPropertiesAutoConfiguration
2016-05-27 16:40:04.309  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.hazelcast.HazelcastAutoConfiguration
2016-05-27 16:40:04.309  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.hazelcast.HazelcastAutoConfiguration$HazelcastConfigFileConfiguration
2016-05-27 16:40:04.309  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration
2016-05-27 16:40:04.309  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration
2016-05-27 16:40:04.309  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration
2016-05-27 16:40:04.309  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.jmx.JmxAutoConfiguration
2016-05-27 16:40:04.309  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration
2016-05-27 16:40:04.309  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletConfiguration
2016-05-27 16:40:04.309  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration
2016-05-27 16:40:04.309  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration$EmbeddedJetty
2016-05-27 16:40:04.309  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration
2016-05-27 16:40:04.316  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.web.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration
2016-05-27 16:40:04.317  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.web.HttpEncodingAutoConfiguration
2016-05-27 16:40:04.317  INFO 11816 --- [main] ru.wobot.sm.proxy.Application            : org.springframework.boot.autoconfigure.web.HttpMessageConvertersAutoConfiguration
